Tipo,Orgao,DataCriacao,Assunto,Subdivisao,Situacao,Logradouro,Bairro,Regional,DataResposta,Origem,source_year
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,RUA JOSÉ ANIBAL DUTRA LAMIM,TATUQUARA,Unidade Regional Tatuquara,15/03/2024,Telefone,2024
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2024,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA JORNALISTA EMÍLIO ZOLA FLORENZANO,TATUQUARA,Unidade Regional Tatuquara,18/02/2024,Telefone,2024
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2024,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Enette Dubard,TATUQUARA,Unidade Regional Tatuquara,18/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,Rua João Malucelli Neto,CIDADE INDUSTRIAL,Unidade Regional CIC,23/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,Rua Engenheiro Eduardo Afonso Nadolny,CIDADE INDUSTRIAL,Unidade Regional CIC,23/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,Rua João Malucelli Neto,CIDADE INDUSTRIAL,Unidade Regional CIC,21/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,Rua Delegado Ruy Rebello Vieira,SITIO CERCADO,Unidade Regional Bairro Novo,22/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,RUA DIOGO MUGIATTI,BOQUEIRAO,Unidade Regional Boqueirao,08/05/2024,Telefone,2024
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2024,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Florindo José Moreschi,GUAIRA,Unidade Regional Portao,18/02/2024,Telefone,2024
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2024,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Waldemiro Ziliotto,NOVO MUNDO,Unidade Regional Pinheirinho,18/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,Rua Carlos Essenfelder,BOQUEIRAO,Unidade Regional Boqueirao,04/04/2024,Telefone,2024
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2024,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA MARANHÃO,AGUA VERDE,Unidade Regional Portao,18/02/2024,Telefone,2024
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2024,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Das Carmelitas,BOQUEIRAO,Unidade Regional Boqueirao,18/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,Rua Ivaiporã,ALTO BOQUEIRAO,Unidade Regional Boqueirao,29/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,RUA ARTHUR MANOEL IWERSEN,BOQUEIRAO,Unidade Regional Boqueirao,05/04/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,18/02/2024,Drenagem,Alagamentos,Concluído,Laranjeiras do Sul,ALTO BOQUEIRAO,Unidade Regional Boqueirao,07/03/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,19/02/2024,Drenagem,Alagamentos,Concluído,RUA LUCIANO PAVAROTTI,CACHOEIRA,Unidade Regional Boa Vista,19/02/2024,Telefone,2024
Solicitação,SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS,24/02/2024,Drenagem,Alagamentos,Concluído,RUA ALFERES POLI,CENTRO,Unidade Regional Matriz,02/04/2024,Telefone,2024
Reclamação,SECRETARIA DO GOVERNO MUNICIPAL,22/02/2024,Drenagem,Alagamentos,Concluído,Rua Antônio Rebelatto,BOQUEIRAO,Unidade Regional Boqueirao,08/05/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,19/02/2024,Drenagem,Alagamentos,Concluído,Rua Rodolpho Senff Júnior,CAPAO RASO,Unidade Regional Pinheirinho,08/03/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,23/02/2024,Drenagem,Alagamentos,Concluído,Rua Simão Guebur,UBERABA,Unidade Regional Cajuru,01/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,19/02/2024,Drenagem,Alagamentos,Concluído,RUA JOSÉ ANIBAL DUTRA LAMIM,TATUQUARA,Unidade Regional Tatuquara,23/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,19/02/2024,Drenagem,Alagamentos,Concluído,RUA ANNE FRANK,BOQUEIRAO,Unidade Regional Boqueirao,08/05/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,19/02/2024,Drenagem,Alagamentos,Concluído,RUA JOSÉ AUGUSTO DA SILVA,SITIO CERCADO,Unidade Regional Bairro Novo,23/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,19/02/2024,Drenagem,Alagamentos,Concluído,RUA VALPARAIZO,BACACHERI,Unidade Regional Boa Vista,23/04/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,19/02/2024,Drenagem,Alagamentos,Concluído,Rua Jacob Brandalise,UBERABA,Unidade Regional Cajuru,23/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,19/02/2024,Drenagem,Alagamentos,Concluído,Rua Jacob Brandalise,UBERABA,Unidade Regional Cajuru,23/02/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,20/02/2024,Drenagem,Alagamentos,Concluído,RUA BITURUNA,XAXIM,Unidade Regional Boqueirao,04/03/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,22/02/2024,Drenagem,Alagamentos,Concluído,Rua Salvador Evangelista,ALTO BOQUEIRAO,Unidade Regional Boqueirao,18/04/2024,Telefone,2024
Solicitação,SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS,22/02/2024,Drenagem,Alagamentos,Concluído,RUA LOURENÇO PINTO,CENTRO,Unidade Regional Matriz,01/04/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,27/02/2024,Drenagem,Alagamentos,Concluído,Rua Professora Kloldi Jane Assis,SITIO CERCADO,Unidade Regional Bairro Novo,06/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,29/02/2024,Drenagem,Alagamentos,Concluído,Rua General Polli Coelho,TARUMA,Unidade Regional Cajuru,11/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,29/02/2024,Drenagem,Alagamentos,Concluído,Rua Rio do Sul,CAMPO COMPRIDO,Unidade Regional Portao,11/03/2024,Portal,2024
Denúncia,SECRETARIA DO GOVERNO MUNICIPAL,29/02/2024,Drenagem,Alagamentos,Concluído,Rua Olegário Maciel,FAZENDINHA,Unidade Regional Portao,01/04/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,21/02/2024,Drenagem,Alagamentos,Concluído,RUA DESEMBARGADOR JOÃO ANTONIO DE BARROS JÚNIOR,XAXIM,Unidade Regional Boqueirao,07/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,02/03/2024,Drenagem,Alagamentos,Concluído,RUA EDMUNDO ANGELY,JARDIM DAS AMERICAS,Unidade Regional Cajuru,22/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,05/03/2024,Drenagem,Alagamentos,Concluído,Rua João Socha,SITIO CERCADO,Unidade Regional Bairro Novo,13/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,05/03/2024,Drenagem,Alagamentos,Concluído,RUA CELESTE TORTATO GABARDO,SITIO CERCADO,Unidade Regional Bairro Novo,07/03/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,05/03/2024,Drenagem,Alagamentos,Concluído,RUA PROFESSOR JOSÉ MAURÍCIO HIGGINS,BOQUEIRAO,Unidade Regional Boqueirao,10/06/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,05/03/2024,Drenagem,Alagamentos,Concluído,Rua Tenente José Mendes Magno,SITIO CERCADO,Unidade Regional Bairro Novo,14/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,06/03/2024,Drenagem,Alagamentos,Concluído,RUA SWAMI VIVEKANANDA,UBERABA,Unidade Regional Cajuru,20/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,06/03/2024,Drenagem,Alagamentos,Concluído,Rua Swami Vivekananda,UBERABA,Unidade Regional Cajuru,20/03/2024,Portal,2024
Solicitação,SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS,23/02/2024,Drenagem,Alagamentos,Concluído,Avenida Cândido de Abreu,CENTRO CIVICO,Unidade Regional Matriz,14/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,05/03/2024,Drenagem,Alagamentos,Concluído,RUA NOVA CANTU,SITIO CERCADO,Unidade Regional Bairro Novo,07/03/2024,Telefone,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,04/03/2024,Drenagem,Alagamentos,Concluído,Rua Professor Assis Gonçalves,AGUA VERDE,Unidade Regional Portao,04/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,04/03/2024,Drenagem,Alagamentos,Concluído,Rua Nova Aurora,SITIO CERCADO,Unidade Regional Bairro Novo,14/03/2024,Portal,2024
Solicitação,SECRETARIA DO GOVERNO MUNICIPAL,04/03/2024,Drenagem,Alagamentos,Concluído,Rua Guaçuí,SITIO CERCADO,Unidade Regional Bairro Novo,27/03/2024,Telefone,2024
Solicitação,Secretaria do Governo Municipal,20/10/2025,Drenagem,Alagamentos,Respondido,RUA BARTOLOMEU LOURENÇO DE GUSMÃO,BOQUEIRAO,Unidade Regional Boqueirao,30/10/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,25/12/2025,Drenagem,Alagamentos,Aberto,Ponta Grossa,PORTAO,Unidade Regional Portao,,Portal,2025
Solicitação,Secretaria do Governo Municipal,31/12/2025,Drenagem,Alagamentos,Aberto,Doutor Carvalho Chaves,PAROLIN,Unidade Regional Portao,,Portal,2025
Solicitação,Secretaria do Governo Municipal,31/12/2025,Drenagem,Alagamentos,Aberto,Doutor Carvalho Chaves,PAROLIN,Unidade Regional Portao,,Portal,2025
Solicitação,Secretaria do Governo Municipal,31/12/2025,Drenagem,Alagamentos,Aberto,Francisco Parolin,PAROLIN,Unidade Regional Portao,,Portal,2025
Solicitação,Secretaria do Governo Municipal,09/09/2025,Drenagem,Alagamentos,Aberto,João Volpe,BUTIATUVINHA,Unidade Regional Santa Felicidade,,Portal,2025
Solicitação,Secretaria do Governo Municipal,30/10/2025,Drenagem,Alagamentos,Aberto,Jaçanã,SAO BRAZ,Unidade Regional Santa Felicidade,,Portal,2025
Solicitação,Secretaria do Governo Municipal,04/12/2025,Drenagem,Alagamentos,Aberto,RUA SOLEDADE REGINA SANZOVO MOURÃO,BUTIATUVINHA,Unidade Regional Santa Felicidade,,Telefone,2025
Solicitação,Secretaria Municipal de Obras Públicas,29/10/2025,Drenagem,Alagamentos,Concluído,PRACA PADRE AGOSTINHO LEGROS,BIGORRILHO,Unidade Regional Matriz,06/11/2025,Telefone,2025
Reclamação,Secretaria Municipal de Obras Públicas,19/11/2025,Drenagem,Alagamentos,Concluído,Comendador Franco,JARDIM BOTANICO,Unidade Regional Matriz,25/11/2025,Portal,2025
Solicitação,Secretaria Municipal de Obras Públicas,11/12/2025,Drenagem,Alagamentos,Concluído,Júlia Wanderley,MERCES,Unidade Regional Matriz,18/12/2025,Portal,2025
Solicitação,Secretaria Municipal de Obras Públicas,11/12/2025,Drenagem,Alagamentos,Concluído,RUA DESEMBARGADOR MOTTA,CENTRO,Unidade Regional Matriz,18/12/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,23/11/2025,Drenagem,Alagamentos,Aberto,Presidente Pádua Fleury,HAUER,Unidade Regional Boqueirao,,Portal,2025
Solicitação,Secretaria do Governo Municipal,30/11/2025,Drenagem,Alagamentos,Aberto,Eugênio José de Souza,AGUA VERDE,Unidade Regional Portao,,Portal,2025
Solicitação,Secretaria do Governo Municipal,10/12/2025,Drenagem,Alagamentos,Aberto,Ary Rolim Costa,FAZENDINHA,Unidade Regional Portao,,Portal,2025
Solicitação,Secretaria do Governo Municipal,16/12/2025,Drenagem,Alagamentos,Aberto,Amazonas,AGUA VERDE,Unidade Regional Portao,,Portal,2025
Reclamação,Secretaria do Governo Municipal,16/12/2025,Drenagem,Alagamentos,Aberto,Eugênio José de Souza,AGUA VERDE,Unidade Regional Portao,,Portal,2025
Reclamação,Secretaria do Governo Municipal,16/12/2025,Drenagem,Alagamentos,Aberto,Eugênio José de Souza,AGUA VERDE,Unidade Regional Portao,,Portal,2025
Solicitação,Secretaria do Governo Municipal,26/08/2025,Drenagem,Alagamentos,Aberto,José Ferreira Barros,FANNY,Unidade Regional Pinheirinho,,Portal,2025
Solicitação,Secretaria do Governo Municipal,23/09/2025,Drenagem,Alagamentos,Aberto,RUA DORACI DOLORES KERETCH,PINHEIRINHO,Unidade Regional Pinheirinho,,Telefone,2025
Solicitação,Secretaria do Governo Municipal,22/12/2025,Drenagem,Alagamentos,Aberto,Rua Luiz Nichele,UMBARA,Unidade Regional Bairro Novo,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA JORGE KOZAKA,CAJURU,Unidade Regional Cajuru,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,21/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA ALMIRANTE GONÇALVES,REBOUCAS,Unidade Regional Matriz,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,21/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,AVENIDA MARECHAL FLORIANO PEIXOTO,HAUER,Unidade Regional Boqueirao,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,21/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA BRIGADEIRO FRANCO,CENTRO,Unidade Regional Matriz,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,24/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,RUA IRATI,SANTA QUITERIA,Unidade Regional Portao,,Telefone,2025
Solicitação,Secretaria do Governo Municipal,25/12/2025,Drenagem,Alagamentos,Aberto,RUA LAMENHA LINS,PAROLIN,Unidade Regional Portao,,Portal,2025
Solicitação,Secretaria do Governo Municipal,05/12/2025,Drenagem,Alagamentos,Respondido,RUA DANTE MELARA,CAJURU,Unidade Regional Cajuru,08/12/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,07/11/2025,Drenagem,Alagamentos,Respondido,RUA JOVINO DO ROSÁRIO,BOA VISTA,Unidade Regional Boa Vista,07/11/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,12/12/2025,Drenagem,Alagamentos,Respondido,RUA JOÃO KANIA,SANTA CANDIDA,Unidade Regional Boa Vista,12/12/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,27/11/2025,Drenagem,Alagamentos,Respondido,AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA LD,CIDADE INDUSTRIAL,Unidade Regional CIC,05/12/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,25/11/2025,Drenagem,Alagamentos,Em andamento,Anna Garcia de Moura,PILARZINHO,Unidade Regional Boa Vista,01/12/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,09/06/2025,Drenagem,Alagamentos,Concluído,Rua Bento Viana,AGUA VERDE,Unidade Regional Portao,,Telefone,2025
Solicitação,Secretaria do Governo Municipal,24/06/2025,Drenagem,Alagamentos,Concluído,RUA JOSÉ AUGUSTO DOS SANTOS,VISTA ALEGRE,Unidade Regional Santa Felicidade,,Telefone,2025
Solicitação,Secretaria do Governo Municipal,01/09/2025,Drenagem,Alagamentos,Concluído,Rua Santa Joana D'Arc,LINDOIA,Unidade Regional Pinheirinho,,Telefone,2025
Solicitação,Secretaria do Governo Municipal,01/09/2025,Drenagem,Alagamentos,Concluído,AVENIDA PRESIDENTE WENCESLAU BRAZ,LINDOIA,Unidade Regional Pinheirinho,,Telefone,2025
Solicitação,Secretaria do Governo Municipal,28/01/2025,Drenagem,Alagamentos,Concluído,Rua Francisco de Paula Gonzaga,UBERABA,Unidade Regional Cajuru,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA DESEMBARGADOR SEGISMUNDO GRADOWSKI,CIDADE INDUSTRIAL,Unidade Regional CIC,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Professor Pedro Viriato Parigot de Souza,CAMPO COMPRIDO,Unidade Regional Portao,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA CANAL BELEM,HAUER,Unidade Regional Boqueirao,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,Rua Marquês de Beccaria,PINHEIRINHO,Unidade Regional Pinheirinho,,Telefone,2025
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,18/02/2025,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA BARTOLOMEU LOURENÇO DE GUSMÃO,BOQUEIRAO,Unidade Regional Boqueirao,,Telefone,2025
Solicitação,Secretaria do Governo Municipal,29/05/2025,Drenagem,Alagamentos,Concluído,RUA SOFIA DUBIELLA,ABRANCHES,Unidade Regional Boa Vista,30/05/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,09/06/2025,Drenagem,Alagamentos,Concluído,Rua Pedro Antônio da Costa,BOA VISTA,Unidade Regional Boa Vista,11/06/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,05/11/2025,Drenagem,Alagamentos,Concluído,RUA MATEUS LEME,SAO LOURENCO,Unidade Regional Boa Vista,18/11/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,12/12/2025,Drenagem,Alagamentos,Concluído,RUA GAGO COUTINHO,BACACHERI,Unidade Regional Boa Vista,12/12/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,16/12/2025,Drenagem,Alagamentos,Concluído,RUA GAGO COUTINHO,BACACHERI,Unidade Regional Boa Vista,16/12/2025,Telefone,2025
Reclamação,Secretaria do Governo Municipal,08/01/2025,Drenagem,Alagamentos,Concluído,Manoel Ordones,ALTO BOQUEIRAO,Unidade Regional Boqueirao,14/01/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,21/01/2025,Drenagem,Alagamentos,Concluído,Oliveira Viana,HAUER,Unidade Regional Boqueirao,24/01/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,22/01/2025,Drenagem,Alagamentos,Concluído,Augusto Dias Paredes,ALTO BOQUEIRAO,Unidade Regional Boqueirao,31/07/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,27/01/2025,Drenagem,Alagamentos,Concluído,RUA KLEVERSON LOPES DE PAULA,ALTO BOQUEIRAO,Unidade Regional Boqueirao,07/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,31/01/2025,Drenagem,Alagamentos,Concluído,Bartolomeu Lourenço de Gusmão,HAUER,Unidade Regional Boqueirao,28/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,RUA PAULO SETUBAL,HAUER,Unidade Regional Boqueirao,17/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,RUA HELCIO DA CUNHA AJUZ,XAXIM,Unidade Regional Boqueirao,07/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,Rua Rodolfo Amoedo,XAXIM,Unidade Regional Boqueirao,10/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,RUA DOLORES DURAN,XAXIM,Unidade Regional Boqueirao,10/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,RUA CARLOS DE LAET,ALTO BOQUEIRAO,Unidade Regional Boqueirao,07/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,RUA CATARINA GOOSSEN,XAXIM,Unidade Regional Boqueirao,07/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,Rua Expedicionário Francisco Pereira Dos Santos,ALTO BOQUEIRAO,Unidade Regional Boqueirao,12/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,RUA RODOLFO AMOEDO,XAXIM,Unidade Regional Boqueirao,10/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,RUA CARLOS DE LAET,ALTO BOQUEIRAO,Unidade Regional Boqueirao,12/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,RUA 25 DE AGOSTO,ALTO BOQUEIRAO,Unidade Regional Boqueirao,07/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,03/02/2025,Drenagem,Alagamentos,Concluído,Oliveira Viana,HAUER,Unidade Regional Boqueirao,19/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,04/02/2025,Drenagem,Alagamentos,Concluído,Rua Conde de São João Das Duas Barras,ALTO BOQUEIRAO,Unidade Regional Boqueirao,28/02/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,05/02/2025,Drenagem,Alagamentos,Concluído,Carlos de Laet,HAUER,Unidade Regional Boqueirao,28/02/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,William Booth,BOQUEIRAO,Unidade Regional Boqueirao,13/03/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,RUA EXPEDICIONÁRIO FRANCISCO PEREIRA DOS SANTOS,ALTO BOQUEIRAO,Unidade Regional Boqueirao,07/05/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,Rua Bartolomeu Lourenço de Gusmão,BOQUEIRAO,Unidade Regional Boqueirao,19/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,Rua Bom Jesus de Iguape,HAUER,Unidade Regional Boqueirao,07/04/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,RUA ELTON ROBERTO DE MOURA TORRES,BOQUEIRAO,Unidade Regional Boqueirao,21/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,Rua Bom Jesus de Iguape,HAUER,Unidade Regional Boqueirao,07/04/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,RUA CARLOS DE LAET,HAUER,Unidade Regional Boqueirao,13/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,18/02/2025,Drenagem,Alagamentos,Concluído,RUA BARTOLOMEU LOURENÇO DE GUSMÃO,BOQUEIRAO,Unidade Regional Boqueirao,12/03/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,22/02/2025,Drenagem,Alagamentos,Concluído,José Peixoto de Lacerda Wernek,BOQUEIRAO,Unidade Regional Boqueirao,11/04/2025,Portal,2025
Solicitação,Secretaria do Governo Municipal,27/02/2025,Drenagem,Alagamentos,Concluído,RUA ANGÉLICA MARIA TABORDA SANTOS,BOQUEIRAO,Unidade Regional Boqueirao,01/04/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,27/02/2025,Drenagem,Alagamentos,Concluído,RUA WILLIAM BOOTH,BOQUEIRAO,Unidade Regional Boqueirao,07/04/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,27/02/2025,Drenagem,Alagamentos,Concluído,RUA DESEMBARGADOR ANTÔNIO DE PAULA,BOQUEIRAO,Unidade Regional Boqueirao,24/07/2025,Telefone,2025
Solicitação,Secretaria do Governo Municipal,27/02/2025,Drenagem,Alagamentos,Concluído,RUA DESEMBARGADOR ANTÔNIO DE PAULA,BOQUEIRAO,Unidade Regional Boqueirao,24/07/2025,Telefone,2025
